seed,n,patch,coupling,severity,scope,scope_size,solver,solution,cost,gap,evals,runtime_s,p_opt,depth,shots,amp_ops,boundary_ratio,noise_lambda,scope_recall
7,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,42630,1.515638258622896,0.02859692210883471,89,0.0015730829909443855,0.5944229323440291,1,64,5696,0.33958239437773424,0.0,0.75
7,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,42630,1.515638258622896,0.02859692210883471,89,0.0024627080420032144,0.6327542411224056,2,64,5696,0.33958239437773424,0.0,0.75
7,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,42630,1.515638258622896,0.02859692210883471,89,0.002549625001847744,0.6327542411224056,2,256,5696,0.33958239437773424,0.0,0.75
7,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,42630,1.515638258622896,0.02859692210883471,89,0.002560707973316312,0.6327542411224056,2,1024,5696,0.33958239437773424,0.0,0.75
7,16,4,0.55,0.65,inferred-noise,4,QAOA,42630,1.515638258622896,0.02859692210883471,89,0.0016221660189330578,0.5412306391096262,1,256,5696,0.33958239437773424,0.1,0.75
7,16,4,0.55,0.65,inferred-noise,4,QAOA,42630,1.515638258622896,0.02859692210883471,89,0.0015212909784168005,0.4614421992580218,1,256,5696,0.33958239437773424,0.25,0.75
7,16,4,0.55,0.65,inferred-noise,4,QAOA,42630,1.515638258622896,0.02859692210883471,89,0.0015460830181837082,0.32846146617201455,1,256,5696,0.33958239437773424,0.5,0.75
8,16,4,0.55,0.65,full,16,deployed,6872,1.4336817798762285,0.2859405421369712,0,0.0,,0,0,0,0.19597731403525756,0.0,1.0
8,16,4,0.55,0.65,full,16,exact enumeration,13652,0.8925305643073864,0.0,65536,0.0,,0,0,68719476736,0.19597731403525756,0.0,1.0
8,16,4,0.55,0.65,full,16,MILP,13652,0.8925305643073864,0.0,0,0.012333958991803229,,0,0,0,0.19597731403525756,0.0,1.0
8,16,4,0.55,0.65,full,16,annealing,6872,1.4336817798762285,0.2859405421369712,89,8.266698569059372e-05,,0,0,93323264,0.19597731403525756,0.0,1.0
8,16,4,0.55,0.65,full,16,QAOA,13781,1.3775065727497293,0.2562579530227194,89,0.22362025000620633,0.000839806052536615,1,256,93323264,0.19597731403525756,0.0,1.0
8,16,4,0.55,0.65,true,4,exact LNS,6872,1.4336817798762285,0.2859405421369712,16,1.2079253792762756e-06,,0,0,1024,0.19597731403525756,0.0,1.0
8,16,4,0.55,0.65,true,4,annealing,6872,1.4336817798762285,0.2859405421369712,89,7.579196244478226e-05,,0,0,5696,0.19597731403525756,0.0,1.0
8,16,4,0.55,0.65,true,4,QAOA,6872,1.4336817798762285,0.2859405421369712,89,0.0016105000395327806,0.17971827058292814,1,256,5696,0.19597731403525756,0.0,1.0
8,16,4,0.55,0.65,inferred,4,exact LNS,6872,1.4336817798762285,0.2859405421369712,16,9.160721674561501e-07,,0,0,1024,0.19597731403525756,0.0,0.75
8,16,4,0.55,0.65,inferred,4,annealing,6872,1.4336817798762285,0.2859405421369712,89,6.991694681346416e-05,,0,0,5696,0.19597731403525756,0.0,0.75
8,16,4,0.55,0.65,inferred,4,QAOA,6872,1.4336817798762285,0.2859405421369712,89,0.001586458063684404,0.2031884301961818,1,256,5696,0.19597731403525756,0.0,0.75
8,16,4,0.55,0.65,wrong,4,exact LNS,6872,1.4336817798762285,0.2859405421369712,16,9.170034900307655e-07,,0,0,1024,0.19597731403525756,0.0,0.5
8,16,4,0.55,0.65,wrong,4,annealing,6872,1.4336817798762285,0.2859405421369712,89,7.01249809935689e-05,,0,0,5696,0.19597731403525756,0.0,0.5
8,16,4,0.55,0.65,wrong,4,QAOA,6872,1.4336817798762285,0.2859405421369712,89,0.0015816660597920418,0.2870237274019991,1,256,5696,0.19597731403525756,0.0,0.5
8,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,6872,1.4336817798762285,0.2859405421369712,89,0.0015907499473541975,0.2031884301961818,1,64,5696,0.19597731403525756,0.0,0.75
8,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,6872,1.4336817798762285,0.2859405421369712,89,0.0024788749869912863,0.20144387437705893,2,64,5696,0.19597731403525756,0.0,0.75
8,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,6872,1.4336817798762285,0.2859405421369712,89,0.002574708079919219,0.20144387437705893,2,256,5696,0.19597731403525756,0.0,0.75
8,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,6872,1.4336817798762285,0.2859405421369712,89,0.0025689590256661177,0.20144387437705893,2,1024,5696,0.19597731403525756,0.0,0.75
8,16,4,0.55,0.65,inferred-noise,4,QAOA,6872,1.4336817798762285,0.2859405421369712,89,0.001618041074834764,0.18911958717656363,1,256,5696,0.19597731403525756,0.1,0.75
8,16,4,0.55,0.65,inferred-noise,4,QAOA,6872,1.4336817798762285,0.2859405421369712,89,0.0015165829099714756,0.16801632264713634,1,256,5696,0.19597731403525756,0.25,0.75
8,16,4,0.55,0.65,inferred-noise,4,QAOA,6872,1.4336817798762285,0.2859405421369712,89,0.0015226249815896153,0.1328442150980909,1,256,5696,0.19597731403525756,0.5,0.75
9,16,4,0.55,0.65,full,16,deployed,20260,3.375214987730537,0.872815214885704,0,0.0,,0,0,0,0.12469911146962524,0.0,1.0
9,16,4,0.55,0.65,full,16,exact enumeration,14240,1.3361701426574282,0.0,65536,0.0,,0,0,68719476736,0.12469911146962524,0.0,1.0
9,16,4,0.55,0.65,full,16,MILP,14240,1.3361701426574282,0.0,0,0.010481499950401485,,0,0,0,0.12469911146962524,0.0,1.0
9,16,4,0.55,0.65,full,16,annealing,14240,1.3361701426574282,0.0,89,9.337498340755701e-05,,0,0,93323264,0.12469911146962524,0.0,1.0
9,16,4,0.55,0.65,full,16,QAOA,14304,1.4426334806892016,0.04557173986937005,89,0.2269073750358075,0.001999362818978297,1,256,93323264,0.12469911146962524,0.0,1.0
9,16,4,0.55,0.65,true,4,exact LNS,22308,1.9077083764044076,0.24464752087656005,16,1.2919772416353226e-06,,0,0,1024,0.12469911146962524,0.0,1.0
9,16,4,0.55,0.65,true,4,annealing,22308,1.9077083764044076,0.24464752087656005,89,7.366703357547522e-05,,0,0,5696,0.12469911146962524,0.0,1.0
9,16,4,0.55,0.65,true,4,QAOA,22308,1.9077083764044076,0.24464752087656005,89,0.0016315419925376773,0.29520651337119197,1,256,5696,0.12469911146962524,0.0,1.0
9,16,4,0.55,0.65,inferred,4,exact LNS,22308,1.9077083764044076,0.24464752087656005,16,9.170034900307655e-07,,0,0,1024,0.12469911146962524,0.0,0.75
9,16,4,0.55,0.65,inferred,4,annealing,22308,1.9077083764044076,0.24464752087656005,89,7.079204078763723e-05,,0,0,5696,0.12469911146962524,0.0,0.75
9,16,4,0.55,0.65,inferred,4,QAOA,22308,1.9077083764044076,0.24464752087656005,88,0.0015852920478209853,0.4537577162882562,1,256,5632,0.12469911146962524,0.0,0.75
9,16,4,0.55,0.65,wrong,4,exact LNS,22308,1.9077083764044076,0.24464752087656005,16,8.749775588512421e-07,,0,0,1024,0.12469911146962524,0.0,0.5
9,16,4,0.55,0.65,wrong,4,annealing,22308,1.9077083764044076,0.24464752087656005,89,7.033301517367363e-05,,0,0,5696,0.12469911146962524,0.0,0.5
9,16,4,0.55,0.65,wrong,4,QAOA,22308,1.9077083764044076,0.24464752087656005,89,0.0016378749860450625,0.346365659819101,1,256,5696,0.12469911146962524,0.0,0.5
9,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,22308,1.9077083764044076,0.24464752087656005,88,0.0014553749933838844,0.4537577162882562,1,64,5632,0.12469911146962524,0.0,0.75
9,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,22308,1.9077083764044076,0.24464752087656005,89,0.002453416003845632,0.4541644263605317,2,64,5696,0.12469911146962524,0.0,0.75
9,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,22308,1.9077083764044076,0.24464752087656005,89,0.002489957958459854,0.4541644263605317,2,256,5696,0.12469911146962524,0.0,0.75
9,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,22308,1.9077083764044076,0.24464752087656005,89,0.002501124981790781,0.4541644263605317,2,1024,5696,0.12469911146962524,0.0,0.75
9,16,4,0.55,0.65,inferred-noise,4,QAOA,22308,1.9077083764044076,0.24464752087656005,88,0.001562208984978497,0.41463194465943054,1,256,5632,0.12469911146962524,0.1,0.75
9,16,4,0.55,0.65,inferred-noise,4,QAOA,22308,1.9077083764044076,0.24464752087656005,88,0.0014856669586151838,0.3559432872161921,1,256,5632,0.12469911146962524,0.25,0.75
9,16,4,0.55,0.65,inferred-noise,4,QAOA,22308,1.9077083764044076,0.24464752087656005,88,0.0015323749976232648,0.2581288581441281,1,256,5632,0.12469911146962524,0.5,0.75
10,16,4,0.55,0.65,full,16,deployed,42136,2.9073586105223272,0.2746697596257257,0,0.0,,0,0,0,0.03593192841457409,0.0,1.0
10,16,4,0.55,0.65,full,16,exact enumeration,46232,2.065388961349192,0.0,65536,0.0,,0,0,68719476736,0.03593192841457409,0.0,1.0
10,16,4,0.55,0.65,full,16,MILP,46232,2.065388961349192,0.0,0,0.01559920806903392,,0,0,0,0.03593192841457409,0.0,1.0
10,16,4,0.55,0.65,full,16,annealing,46488,2.140600098918208,0.02453559353065357,89,8.73330282047391e-05,,0,0,93323264,0.03593192841457409,0.0,1.0
10,16,4,0.55,0.65,full,16,QAOA,46473,2.2853909167762163,0.07176967040756663,89,0.23021633399184793,0.0008686406094960619,1,256,93323264,0.03593192841457409,0.0,1.0
10,16,4,0.55,0.65,true,4,exact LNS,46232,2.065388961349192,0.0,16,1.4579854905605316e-06,,0,0,1024,0.03593192841457409,0.0,1.0
10,16,4,0.55,0.65,true,4,annealing,46232,2.065388961349192,0.0,89,7.695797830820084e-05,,0,0,5696,0.03593192841457409,0.0,1.0
10,16,4,0.55,0.65,true,4,QAOA,46232,2.065388961349192,0.0,89,0.0016728329937905073,0.2583158328730619,1,256,5696,0.03593192841457409,0.0,1.0
10,16,4,0.55,0.65,inferred,4,exact LNS,46232,2.065388961349192,0.0,16,8.330680429935455e-07,,0,0,1024,0.03593192841457409,0.0,0.75
10,16,4,0.55,0.65,inferred,4,annealing,46232,2.065388961349192,0.0,89,7.379194721579552e-05,,0,0,5696,0.03593192841457409,0.0,0.75
10,16,4,0.55,0.65,inferred,4,QAOA,46232,2.065388961349192,0.0,89,0.0016384579939767718,0.6590017105861072,1,256,5696,0.03593192841457409,0.0,0.75
10,16,4,0.55,0.65,wrong,4,exact LNS,46232,2.065388961349192,0.0,16,1.00000761449337e-06,,0,0,1024,0.03593192841457409,0.0,0.5
10,16,4,0.55,0.65,wrong,4,annealing,46232,2.065388961349192,0.0,89,7.166597060859203e-05,,0,0,5696,0.03593192841457409,0.0,0.5
10,16,4,0.55,0.65,wrong,4,QAOA,46232,2.065388961349192,0.0,89,0.0016028330428525805,0.3528259361762506,1,256,5696,0.03593192841457409,0.0,0.5
10,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,46232,2.065388961349192,0.0,89,0.0015956669813022017,0.6590017105861072,1,64,5696,0.03593192841457409,0.0,0.75
10,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,46232,2.065388961349192,0.0,89,0.0025279999244958162,0.7683813558256058,2,64,5696,0.03593192841457409,0.0,0.75
10,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,46232,2.065388961349192,0.0,89,0.0025967919500544667,0.7683813558256058,2,256,5696,0.03593192841457409,0.0,0.75
10,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,46232,2.065388961349192,0.0,89,0.0026112920604646206,0.7683813558256058,2,1024,5696,0.03593192841457409,0.0,0.75
10,16,4,0.55,0.65,inferred-noise,4,QAOA,46232,2.065388961349192,0.0,89,0.0016286669997498393,0.5993515395274965,1,256,5696,0.03593192841457409,0.1,0.75
10,16,4,0.55,0.65,inferred-noise,4,QAOA,46232,2.065388961349192,0.0,89,0.0015287920832633972,0.5098762829395804,1,256,5696,0.03593192841457409,0.25,0.75
10,16,4,0.55,0.65,inferred-noise,4,QAOA,46232,2.065388961349192,0.0,89,0.0015549169620499015,0.3607508552930536,1,256,5696,0.03593192841457409,0.5,0.75
11,16,4,0.55,0.65,full,16,deployed,62296,0.7010248820179543,0.0,0,0.0,,0,0,0,0.455687698875477,0.0,1.0
11,16,4,0.55,0.65,full,16,exact enumeration,62296,0.7010248820179543,0.0,65536,0.0,,0,0,68719476736,0.455687698875477,0.0,1.0
11,16,4,0.55,0.65,full,16,MILP,62296,0.7010248820179543,0.0,0,0.011082292068749666,,0,0,0,0.455687698875477,0.0,1.0
11,16,4,0.55,0.65,full,16,annealing,62296,0.7010248820179543,0.0,89,8.320796769112349e-05,,0,0,93323264,0.455687698875477,0.0,1.0
11,16,4,0.55,0.65,full,16,QAOA,62296,0.7010248820179543,0.0,89,0.22586933395359665,0.0018977038189711222,1,256,93323264,0.455687698875477,0.0,1.0
11,16,4,0.55,0.65,true,4,exact LNS,62296,0.7010248820179543,0.0,16,1.2080417945981026e-06,,0,0,1024,0.455687698875477,0.0,1.0
11,16,4,0.55,0.65,true,4,annealing,62296,0.7010248820179543,0.0,89,7.879198528826237e-05,,0,0,5696,0.455687698875477,0.0,1.0
11,16,4,0.55,0.65,true,4,QAOA,62296,0.7010248820179543,0.0,89,0.001585375051945448,0.30067493926920286,1,256,5696,0.455687698875477,0.0,1.0
11,16,4,0.55,0.65,inferred,4,exact LNS,62296,0.7010248820179543,0.0,16,9.170034900307655e-07,,0,0,1024,0.455687698875477,0.0,0.75
11,16,4,0.55,0.65,inferred,4,annealing,62296,0.7010248820179543,0.0,89,7.041706703603268e-05,,0,0,5696,0.455687698875477,0.0,0.75
11,16,4,0.55,0.65,inferred,4,QAOA,62296,0.7010248820179543,0.0,89,0.0015613329596817493,0.35494948045377556,1,256,5696,0.455687698875477,0.0,0.75
11,16,4,0.55,0.65,wrong,4,exact LNS,62296,0.7010248820179543,0.0,16,8.749775588512421e-07,,0,0,1024,0.455687698875477,0.0,0.5
11,16,4,0.55,0.65,wrong,4,annealing,62296,0.7010248820179543,0.0,89,6.962509360164404e-05,,0,0,5696,0.455687698875477,0.0,0.5
11,16,4,0.55,0.65,wrong,4,QAOA,62296,0.7010248820179543,0.0,89,0.0016205830033868551,0.289965168769232,1,256,5696,0.455687698875477,0.0,0.5
11,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,62296,0.7010248820179543,0.0,89,0.001516207936219871,0.35494948045377556,1,64,5696,0.455687698875477,0.0,0.75
11,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,62296,0.7010248820179543,0.0,89,0.0025816670386120677,0.35929636070882526,2,64,5696,0.455687698875477,0.0,0.75
11,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,62296,0.7010248820179543,0.0,89,0.00255483400542289,0.35929636070882526,2,256,5696,0.455687698875477,0.0,0.75
11,16,4,0.55,0.65,inferred-sensitivity,4,QAOA,62296,0.7010248820179543,0.0,89,0.002562790992669761,0.35929636070882526,2,1024,5696,0.455687698875477,0.0,0.75
11,16,4,0.55,0.65,inferred-noise,4,QAOA,62296,0.7010248820179543,0.0,89,0.0015621660277247429,0.325704532408398,1,256,5696,0.455687698875477,0.1,0.75
11,16,4,0.55,0.65,inferred-noise,4,QAOA,62296,0.7010248820179543,0.0,89,0.0015391249908134341,0.28183711034033165,1,256,5696,0.455687698875477,0.25,0.75
11,16,4,0.55,0.65,inferred-noise,4,QAOA,62296,0.7010248820179543,0.0,89,0.001577791990712285,0.20872474022688778,1,256,5696,0.455687698875477,0.5,0.75
0,16,4,0.55,1.35,full,16,deployed,36584,3.0052889846070947,0.1421459820896078,0,0.0,,0,0,0,0.5178184823220809,0.0,1.0
0,16,4,0.55,1.35,full,16,exact enumeration,46246,2.5068100290290714,0.0,65536,0.0,,0,0,68719476736,0.5178184823220809,0.0,1.0
0,16,4,0.55,1.35,full,16,MILP,46246,2.5068100290290714,0.0,0,0.013875916018150747,,0,0,0,0.5178184823220809,0.0,1.0
0,16,4,0.55,1.35,full,16,annealing,36584,3.0052889846070947,0.1421459820896078,89,7.887498941272497e-05,,0,0,93323264,0.5178184823220809,0.0,1.0
0,16,4,0.55,1.35,full,16,QAOA,62630,2.8462139992087954,0.09678424761255021,89,0.23260712495539337,0.0007898252610109072,1,256,93323264,0.5178184823220809,0.0,1.0
0,16,4,0.55,1.35,true,4,exact LNS,36584,3.0052889846070947,0.1421459820896078,16,1.291045919060707e-06,,0,0,1024,0.5178184823220809,0.0,1.0
0,16,4,0.55,1.35,true,4,annealing,36584,3.0052889846070947,0.1421459820896078,89,7.266690954566002e-05,,0,0,5696,0.5178184823220809,0.0,1.0
0,16,4,0.55,1.35,true,4,QAOA,36584,3.0052889846070947,0.1421459820896078,89,0.0016176669159904122,0.5392439318393009,1,256,5696,0.5178184823220809,0.0,1.0
0,16,4,0.55,1.35,inferred,4,exact LNS,36584,3.0052889846070947,0.1421459820896078,16,8.749775588512421e-07,,0,0,1024,0.5178184823220809,0.0,0.75
0,16,4,0.55,1.35,inferred,4,annealing,36584,3.0052889846070947,0.1421459820896078,89,7.179100066423416e-05,,0,0,5696,0.5178184823220809,0.0,0.75
0,16,4,0.55,1.35,inferred,4,QAOA,36584,3.0052889846070947,0.1421459820896078,89,0.001575250062160194,0.3854111682268238,1,256,5696,0.5178184823220809,0.0,0.75
0,16,4,0.55,1.35,wrong,4,exact LNS,36584,3.0052889846070947,0.1421459820896078,16,8.75093974173069e-07,,0,0,1024,0.5178184823220809,0.0,0.5
0,16,4,0.55,1.35,wrong,4,annealing,36584,3.0052889846070947,0.1421459820896078,89,7.070903666317463e-05,,0,0,5696,0.5178184823220809,0.0,0.5
0,16,4,0.55,1.35,wrong,4,QAOA,36584,3.0052889846070947,0.1421459820896078,89,0.001607665908522904,0.815368404002392,1,256,5696,0.5178184823220809,0.0,0.5
0,16,4,0.55,1.35,inferred-sensitivity,4,QAOA,36584,3.0052889846070947,0.1421459820896078,89,0.0015979160089045763,0.3854111682268238,1,64,5696,0.5178184823220809,0.0,0.75
0,16,4,0.55,1.35,inferred-sensitivity,4,QAOA,36584,3.0052889846070947,0.1421459820896078,89,0.002597208018414676,0.38431179763070855,2,64,5696,0.5178184823220809,0.0,0.75
0,16,4,0.55,1.35,inferred-sensitivity,4,QAOA,36584,3.0052889846070947,0.1421459820896078,89,0.0026202909648418427,0.38431179763070855,2,256,5696,0.5178184823220809,0.0,0.75
0,16,4,0.55,1.35,inferred-sensitivity,4,QAOA,36584,3.0052889846070947,0.1421459820896078,89,0.0026572910137474537,0.38431179763070855,2,1024,5696,0.5178184823220809,0.0,0.75
0,16,4,0.55,1.35,inferred-noise,4,QAOA,36584,3.0052889846070947,0.1421459820896078,89,0.0015864589950069785,0.35312005140414143,1,256,5696,0.5178184823220809,0.1,0.75
0,16,4,0.55,1.35,inferred-noise,4,QAOA,36584,3.0052889846070947,0.1421459820896078,89,0.0015827090246602893,0.30468337617011787,1,256,5696,0.5178184823220809,0.25,0.75
0,16,4,0.55,1.35,inferred-noise,4,QAOA,36584,3.0052889846070947,0.1421459820896078,89,0.001560457982122898,0.2239555841134119,1,256,5696,0.5178184823220809,0.5,0.75
1,16,4,0.55,1.35,full,16,deployed,25391,-2.3724098336280974,0.01754934054080572,0,0.0,,0,0,0,0.1881836456028937,0.0,1.0
1,16,4,0.55,1.35,full,16,exact enumeration,26411,-2.432650587750121,0.0,65536,0.0,,0,0,68719476736,0.1881836456028937,0.0,1.0
1,16,4,0.55,1.35,full,16,MILP,26411,-2.432650587750121,0.0,0,0.01010391698218882,,0,0,0,0.1881836456028937,0.0,1.0
1,16,4,0.55,1.35,full,16,annealing,25391,-2.3724098336280974,0.01754934054080572,89,8.329201955348253e-05,,0,0,93323264,0.1881836456028937,0.0,1.0
1,16,4,0.55,1.35,full,16,QAOA,26411,-2.432650587750121,0.0,89,0.22937758406624198,0.002177031994366004,1,256,93323264,0.1881836456028937,0.0,1.0
1,16,4,0.55,1.35,true,4,exact LNS,25391,-2.3724098336280974,0.01754934054080572,16,1.374981366097927e-06,,0,0,1024,0.1881836456028937,0.0,1.0
1,16,4,0.55,1.35,true,4,annealing,25391,-2.3724098336280974,0.01754934054080572,89,7.637497037649155e-05,,0,0,5696,0.1881836456028937,0.0,1.0
1,16,4,0.55,1.35,true,4,QAOA,25391,-2.3724098336280974,0.01754934054080572,89,0.0016194999916478992,0.2777438909926302,1,256,5696,0.1881836456028937,0.0,1.0
1,16,4,0.55,1.35,inferred,4,exact LNS,25391,-2.3724098336280974,0.01754934054080572,16,8.75093974173069e-07,,0,0,1024,0.1881836456028937,0.0,0.75
1,16,4,0.55,1.35,inferred,4,annealing,25391,-2.3724098336280974,0.01754934054080572,89,7.008295506238937e-05,,0,0,5696,0.1881836456028937,0.0,0.75
1,16,4,0.55,1.35,inferred,4,QAOA,25391,-2.3724098336280974,0.01754934054080572,89,0.0015851659700274467,0.24445837017260943,1,256,5696,0.1881836456028937,0.0,0.75
1,16,4,0.55,1.35,wrong,4,exact LNS,25391,-2.3724098336280974,0.01754934054080572,16,7.919734343886375e-07,,0,0,1024,0.1881836456028937,0.0,0.5
1,16,4,0.55,1.35,wrong,4,annealing,25391,-2.3724098336280974,0.01754934054080572,89,7.02079851180315e-05,,0,0,5696,0.1881836456028937,0.0,0.5
1,16,4,0.55,1.35,wrong,4,QAOA,25391,-2.3724098336280974,0.01754934054080572,89,0.0016227499581873417,0.39958378411607953,1,256,5696,0.1881836456028937,0.0,0.5
1,16,4,0.55,1.35,inferred-sensitivity,4,QAOA,25391,-2.3724098336280974,0.01754934054080572,89,0.0015735409688204527,0.24445837017260943,1,64,5696,0.1881836456028937,0.0,0.75
1,16,4,0.55,1.35,inferred-sensitivity,4,QAOA,25391,-2.3724098336280974,0.01754934054080572,89,0.0025979579659178853,0.19856913349961308,2,64,5696,0.1881836456028937,0.0,0.75
1,16,4,0.55,1.35,inferred-sensitivity,4,QAOA,25391,-2.3724098336280974,0.01754934054080572,89,0.0026204170426353812,0.19856913349961308,2,256,5696,0.1881836456028937,0.0,0.75
1,16,4,0.55,1.35,inferred-sensitivity,4,QAOA,25391,-2.3724098336280974,0.01754934054080572,89,0.0026306669460609555,0.19856913349961308,2,1024,5696,0.1881836456028937,0.0,0.75
1,16,4,0.55,1.35,inferred-noise,4,QAOA,25391,-2.3724098336280974,0.01754934054080572,89,0.0015974999405443668,0.2262625331553485,1,256,5696,0.1881836456028937,0.1,0.75
1,16,4,0.55,1.35,inferred-noise,4,QAOA,25391,-2.3724098336280974,0.01754934054080572,89,0.0015832920325919986,0.19896877762945708,1,256,5696,0.1881836456028937,0.25,0.75
1,16,4,0.55,1.35,inferred-noise,4,QAOA,25391,-2.3724098336280974,0.01754934054080572,89,0.0015807910822331905,0.1534791850863047,1,256,5696,0.1881836456028937,0.5,0.75
2,16,4,0.55,1.35,full,16,deployed,29237,2.008060641270994,0.0,0,0.0,,0,0,0,0.1580242893465528,0.0,1.0
2,16,4,0.55,1.35,full,16,exact enumeration,29237,2.008060641270994,0.0,65536,0.0,,0,0,68719476736,0.1580242893465528,0.0,1.0
2,16,4,0.55,1.35,full,16,MILP,29237,2.008060641270994,0.0,0,0.011283542029559612,,0,0,0,0.1580242893465528,0.0,1.0
2,16,4,0.55,1.35,full,16,annealing,29237,2.008060641270994,0.0,89,8.124997839331627e-05,,0,0,93323264,0.1580242893465528,0.0,1.0
2,16,4,0.55,1.35,full,16,QAOA,29221,2.305307999760024,0.09881694351861016,89,0.22506399999838322,0.0013371347553503454,1,256,93323264,0.1580242893465528,0.0,1.0
2,16,4,0.55,1.35,true,4,exact LNS,29237,2.008060641270994,0.0,16,1.3330718502402306e-06,,0,0,1024,0.1580242893465528,0.0,1.0
2,16,4,0.55,1.35,true,4,annealing,29237,2.008060641270994,0.0,89,7.237493991851807e-05,,0,0,5696,0.1580242893465528,0.0,1.0
2,16,4,0.55,1.35,true,4,QAOA,29237,2.008060641270994,0.0,89,0.0016209590248763561,0.7088800313018422,1,256,5696,0.1580242893465528,0.0,1.0
2,16,4,0.55,1.35,inferred,4,exact LNS,29237,2.008060641270994,0.0,16,9.170034900307655e-07,,0,0,1024,0.1580242893465528,0.0,0.75
2,16,4,0.55,1.35,inferred,4,annealing,29237,2.008060641270994,0.0,89,7.166701834648848e-05,,0,0,5696,0.1580242893465528,0.0,0.75
2,16,4,0.55,1.35,inferred,4,QAOA,29237,2.008060641270994,0.0,89,0.0016053749714046717,0.3465178532204582,1,256,5696,0.1580242893465528,0.0,0.75
2,16,4,0.55,1.35,wrong,4,exact LNS,29237,2.008060641270994,0.0,16,8.330680429935455e-07,,0,0,1024,0.1580242893465528,0.0,0.5
2,16,4,0.55,1.35,wrong,4,annealing,29237,2.008060641270994,0.0,89,7.158308289945126e-05,,0,0,5696,0.1580242893465528,0.0,0.5
2,16,4,0.55,1.35,wrong,4,QAOA,29237,2.008060641270994,0.0,89,0.0016046249074861407,0.684601590082359,1,256,5696,0.1580242893465528,0.0,0.5
2,16,4,0.55,1.35,inferred-sensitivity,4,QAOA,29237,2.008060641270994,0.0,89,0.0015883329324424267,0.3465178532204582,1,64,5696,0.1580242893465528,0.0,0.75
