n,seed,context,policy,action,utility,deadline_miss,infeasible
20,29,4,always fallback,fallback,-0.21089322791077098,0,0
20,29,5,P1,fallback,-0.21071453815129446,0,0
20,29,5,utility-only,fallback,-0.21071453815129446,0,0
20,29,5,logged-IPW,fallback,-0.21071453815129446,0,0
20,29,5,LinUCB,fallback,-0.21071453815129446,0,0
20,29,5,Pareto,fallback,-0.21071453815129446,0,0
20,29,5,oracle,fallback,-0.21071453815129446,0,0
20,29,5,train-selected fixed,fallback,-0.21071453815129446,0,0
20,29,5,always invoke-QPU,invoke-QPU,-2.2990964653024695,1,0
20,29,5,always remote-sim,remote-sim,-9.803669314190756,1,1
20,29,5,always local-sim,local-sim,-6.536385032564194,1,0
20,29,5,always fallback,fallback,-0.21071453815129446,0,0
20,29,6,P1,invoke-QPU,-0.1527127263135063,0,0
20,29,6,utility-only,invoke-QPU,-0.1527127263135063,0,0
20,29,6,logged-IPW,invoke-QPU,-0.1527127263135063,0,0
20,29,6,LinUCB,fallback,-0.21945853421977216,0,0
20,29,6,Pareto,remote-sim,-0.20228689011478587,0,0
20,29,6,oracle,invoke-QPU,-0.1527127263135063,0,0
20,29,6,train-selected fixed,fallback,-0.21945853421977216,0,0
20,29,6,always invoke-QPU,invoke-QPU,-0.1527127263135063,0,0
20,29,6,always remote-sim,remote-sim,-0.20228689011478587,0,0
20,29,6,always local-sim,local-sim,-5.8549146361846525,1,0
20,29,6,always fallback,fallback,-0.21945853421977216,0,0
20,29,7,P1,fallback,-0.21540868041252392,0,0
20,29,7,utility-only,fallback,-0.21540868041252392,0,0
20,29,7,logged-IPW,fallback,-0.21540868041252392,0,0
20,29,7,LinUCB,fallback,-0.21540868041252392,0,0
20,29,7,Pareto,fallback,-0.21540868041252392,0,0
20,29,7,oracle,fallback,-0.21540868041252392,0,0
20,29,7,train-selected fixed,fallback,-0.21540868041252392,0,0
20,29,7,always invoke-QPU,invoke-QPU,-2.3497845676903437,1,0
20,29,7,always remote-sim,remote-sim,-10.145316907172381,1,1
20,29,7,always local-sim,local-sim,-7.093337206296358,1,0
20,29,7,always fallback,fallback,-0.21540868041252392,0,0
20,29,8,P1,fallback,-0.22157139213923888,0,0
20,29,8,utility-only,fallback,-0.22157139213923888,0,0
20,29,8,logged-IPW,fallback,-0.22157139213923888,0,0
20,29,8,LinUCB,fallback,-0.22157139213923888,0,0
20,29,8,Pareto,fallback,-0.22157139213923888,0,0
20,29,8,oracle,fallback,-0.22157139213923888,0,0
20,29,8,train-selected fixed,fallback,-0.22157139213923888,0,0
20,29,8,always invoke-QPU,invoke-QPU,-2.2644507907648492,1,0
20,29,8,always remote-sim,remote-sim,-4.892185457016038,1,0
20,29,8,always local-sim,local-sim,-6.077747005024721,1,0
20,29,8,always fallback,fallback,-0.22157139213923888,0,0
20,29,9,P1,fallback,-0.18889475106180525,0,0
20,29,9,utility-only,fallback,-0.18889475106180525,0,0
20,29,9,logged-IPW,fallback,-0.18889475106180525,0,0
20,29,9,LinUCB,fallback,-0.18889475106180525,0,0
20,29,9,Pareto,remote-sim,-0.3185644506550185,0,0
20,29,9,oracle,fallback,-0.18889475106180525,0,0
20,29,9,train-selected fixed,fallback,-0.18889475106180525,0,0
20,29,9,always invoke-QPU,invoke-QPU,-0.2033347440368823,0,0
20,29,9,always remote-sim,remote-sim,-0.3185644506550185,0,0
20,29,9,always local-sim,local-sim,-8.59228860093336,1,0
20,29,9,always fallback,fallback,-0.18889475106180525,0,0
20,29,10,P1,remote-sim,-0.1538654283399224,0,0
20,29,10,utility-only,remote-sim,-0.1538654283399224,0,0
20,29,10,logged-IPW,fallback,-0.20963228773201328,0,0
20,29,10,LinUCB,fallback,-0.20963228773201328,0,0
20,29,10,Pareto,remote-sim,-0.1538654283399224,0,0
20,29,10,oracle,invoke-QPU,-0.1372169574756914,0,0
20,29,10,train-selected fixed,fallback,-0.20963228773201328,0,0
20,29,10,always invoke-QPU,invoke-QPU,-0.1372169574756914,0,0
20,29,10,always remote-sim,remote-sim,-0.1538654283399224,0,0
20,29,10,always local-sim,local-sim,-6.158078956898892,1,0
20,29,10,always fallback,fallback,-0.20963228773201328,0,0
20,29,11,P1,fallback,-0.18865379520511294,0,0
20,29,11,utility-only,fallback,-0.18865379520511294,0,0
20,29,11,logged-IPW,fallback,-0.18865379520511294,0,0
20,29,11,LinUCB,fallback,-0.18865379520511294,0,0
20,29,11,Pareto,remote-sim,-0.27158842413138795,0,0
20,29,11,oracle,fallback,-0.18865379520511294,0,0
20,29,11,train-selected fixed,fallback,-0.18865379520511294,0,0
20,29,11,always invoke-QPU,invoke-QPU,-0.21091935736532463,0,0
20,29,11,always remote-sim,remote-sim,-0.27158842413138795,0,0
20,29,11,always local-sim,local-sim,-9.057574034539604,1,0
20,29,11,always fallback,fallback,-0.18865379520511294,0,0
20,29,12,P1,fallback,-0.19211522052629754,0,0
20,29,12,utility-only,fallback,-0.19211522052629754,0,0
20,29,12,logged-IPW,fallback,-0.19211522052629754,0,0
20,29,12,LinUCB,fallback,-0.19211522052629754,0,0
20,29,12,Pareto,remote-sim,-0.27330389340814965,0,0
20,29,12,oracle,fallback,-0.19211522052629754,0,0
20,29,12,train-selected fixed,fallback,-0.19211522052629754,0,0
20,29,12,always invoke-QPU,invoke-QPU,-2.1246610051841657,1,0
20,29,12,always remote-sim,remote-sim,-0.27330389340814965,0,0
20,29,12,always local-sim,local-sim,-4.85760258259043,1,0
20,29,12,always fallback,fallback,-0.19211522052629754,0,0
20,29,13,P1,fallback,-0.19794255437033623,0,0
20,29,13,utility-only,fallback,-0.19794255437033623,0,0
20,29,13,logged-IPW,fallback,-0.19794255437033623,0,0
20,29,13,LinUCB,fallback,-0.19794255437033623,0,0
20,29,13,Pareto,remote-sim,-0.24039582724734426,0,0
20,29,13,oracle,fallback,-0.19794255437033623,0,0
20,29,13,train-selected fixed,fallback,-0.19794255437033623,0,0
20,29,13,always invoke-QPU,invoke-QPU,-2.3093732034305865,1,0
20,29,13,always remote-sim,remote-sim,-0.24039582724734426,0,0
20,29,13,always local-sim,local-sim,-9.050686593554127,1,0
20,29,13,always fallback,fallback,-0.19794255437033623,0,0
20,29,14,P1,fallback,-0.2120997897388205,0,0
20,29,14,utility-only,fallback,-0.2120997897388205,0,0
20,29,14,logged-IPW,fallback,-0.2120997897388205,0,0
20,29,14,LinUCB,fallback,-0.2120997897388205,0,0
20,29,14,Pareto,fallback,-0.2120997897388205,0,0
20,29,14,oracle,fallback,-0.2120997897388205,0,0
20,29,14,train-selected fixed,fallback,-0.2120997897388205,0,0
20,29,14,always invoke-QPU,invoke-QPU,-7.6942380410941,1,1
20,29,14,always remote-sim,remote-sim,-12.722550945392507,1,1
20,29,14,always local-sim,local-sim,-7.755947432212748,1,0
20,29,14,always fallback,fallback,-0.2120997897388205,0,0
20,29,15,P1,fallback,-0.21821031612122782,0,0
20,29,15,utility-only,fallback,-0.21821031612122782,0,0
20,29,15,logged-IPW,fallback,-0.21821031612122782,0,0
20,29,15,LinUCB,fallback,-0.21821031612122782,0,0
20,29,15,Pareto,fallback,-0.21821031612122782,0,0
20,29,15,oracle,fallback,-0.21821031612122782,0,0
20,29,15,train-selected fixed,fallback,-0.21821031612122782,0,0
20,29,15,always invoke-QPU,invoke-QPU,-8.34036460286743,1,1
20,29,15,always remote-sim,remote-sim,-19.828098577802887,1,0
20,29,15,always local-sim,local-sim,-6.842069872631338,1,0
20,29,15,always fallback,fallback,-0.21821031612122782,0,0
20,29,16,P1,fallback,-0.19131717721019126,0,0
20,29,16,utility-only,fallback,-0.19131717721019126,0,0
20,29,16,logged-IPW,fallback,-0.19131717721019126,0,0
20,29,16,LinUCB,remote-sim,-0.2876075067259075,0,0
20,29,16,Pareto,remote-sim,-0.2876075067259075,0,0
20,29,16,oracle,invoke-QPU,-0.14970102752979794,0,0
20,29,16,train-selected fixed,fallback,-0.19131717721019126,0,0
20,29,16,always invoke-QPU,invoke-QPU,-0.14970102752979794,0,0
20,29,16,always remote-sim,remote-sim,-0.2876075067259075,0,0
20,29,16,always local-sim,local-sim,-8.700035029171568,1,0
20,29,16,always fallback,fallback,-0.19131717721019126,0,0
20,29,17,P1,fallback,-0.20644259929964967,0,0
20,29,17,utility-only,fallback,-0.20644259929964967,0,0
20,29,17,logged-IPW,fallback,-0.20644259929964967,0,0
20,29,17,LinUCB,fallback,-0.20644259929964967,0,0
20,29,17,Pareto,invoke-QPU,-2.794297718470635,1,0
20,29,17,oracle,fallback,-0.20644259929964967,0,0
20,29,17,train-selected fixed,fallback,-0.20644259929964967,0,0
20,29,17,always invoke-QPU,invoke-QPU,-2.794297718470635,1,0
20,29,17,always remote-sim,remote-sim,-10.740288264171426,1,0
20,29,17,always local-sim,local-sim,-7.365633279621283,1,0
20,29,17,always fallback,fallback,-0.20644259929964967,0,0
20,29,18,P1,fallback,-0.2042965469611098,0,0
20,29,18,utility-only,fallback,-0.2042965469611098,0,0
20,29,18,logged-IPW,fallback,-0.2042965469611098,0,0
20,29,18,LinUCB,fallback,-0.2042965469611098,0,0
20,29,18,Pareto,invoke-QPU,-2.6246424491941447,1,0
20,29,18,oracle,fallback,-0.2042965469611098,0,0
20,29,18,train-selected fixed,fallback,-0.2042965469611098,0,0
20,29,18,always invoke-QPU,invoke-QPU,-2.6246424491941447,1,0
20,29,18,always remote-sim,remote-sim,-6.794538826150413,1,0
20,29,18,always local-sim,local-sim,-8.557025744952059,1,0
20,29,18,always fallback,fallback,-0.2042965469611098,0,0
20,29,19,P1,fallback,-0.19905844666321007,0,0
20,29,19,utility-only,fallback,-0.19905844666321007,0,0
20,29,19,logged-IPW,fallback,-0.19905844666321007,0,0
20,29,19,LinUCB,invoke-QPU,-0.1896003014365929,0,0
20,29,19,Pareto,remote-sim,-0.24172357365930836,0,0
20,29,19,oracle,invoke-QPU,-0.1896003014365929,0,0
20,29,19,train-selected fixed,fallback,-0.19905844666321007,0,0
20,29,19,always invoke-QPU,invoke-QPU,-0.1896003014365929,0,0
20,29,19,always remote-sim,remote-sim,-0.24172357365930836,0,0
20,29,19,always local-sim,local-sim,-7.63801940131277,1,0
20,29,19,always fallback,fallback,-0.19905844666321007,0,0
20,29,20,P1,fallback,-0.19700162703505675,0,0
20,29,20,utility-only,fallback,-0.19700162703505675,0,0
20,29,20,logged-IPW,fallback,-0.19700162703505675,0,0
20,29,20,LinUCB,fallback,-0.19700162703505675,0,0
20,29,20,Pareto,remote-sim,-0.29932806117069943,0,0
20,29,20,oracle,fallback,-0.19700162703505675,0,0
20,29,20,train-selected fixed,fallback,-0.19700162703505675,0,0
20,29,20,always invoke-QPU,invoke-QPU,-0.22451398170427972,0,0
20,29,20,always remote-sim,remote-sim,-0.29932806117069943,0,0
20,29,20,always local-sim,local-sim,-8.366644000690581,1,0
20,29,20,always fallback,fallback,-0.19700162703505675,0,0
20,29,21,P1,fallback,-0.19027276558458017,0,0
20,29,21,utility-only,fallback,-0.19027276558458017,0,0
20,29,21,logged-IPW,fallback,-0.19027276558458017,0,0
20,29,21,LinUCB,remote-sim,-0.1431519204411953,0,0
20,29,21,Pareto,remote-sim,-0.1431519204411953,0,0
20,29,21,oracle,invoke-QPU,-0.14086236697497945,0,0
20,29,21,train-selected fixed,fallback,-0.19027276558458017,0,0
20,29,21,always invoke-QPU,invoke-QPU,-0.14086236697497945,0,0
20,29,21,always remote-sim,remote-sim,-0.1431519204411953,0,0
20,29,21,always local-sim,local-sim,-7.698642218433363,1,0
20,29,21,always fallback,fallback,-0.19027276558458017,0,0
20,29,22,P1,fallback,-0.20280020489453193,0,0
20,29,22,utility-only,fallback,-0.20280020489453193,0,0
20,29,22,logged-IPW,fallback,-0.20280020489453193,0,0
20,29,22,LinUCB,remote-sim,-0.22522518820986098,0,0
20,29,22,Pareto,remote-sim,-0.22522518820986098,0,0
20,29,22,oracle,invoke-QPU,-0.14807956453436205,0,0
20,29,22,train-selected fixed,fallback,-0.20280020489453193,0,0
20,29,22,always invoke-QPU,invoke-QPU,-0.14807956453436205,0,0
20,29,22,always remote-sim,remote-sim,-0.22522518820986098,0,0
20,29,22,always local-sim,local-sim,-7.390969124759107,1,0
20,29,22,always fallback,fallback,-0.20280020489453193,0,0
20,29,23,P1,remote-sim,-0.1493559957266799,0,0
20,29,23,utility-only,remote-sim,-0.1493559957266799,0,0
20,29,23,logged-IPW,fallback,-0.22308524106149777,0,0
20,29,23,LinUCB,fallback,-0.22308524106149777,0,0
20,29,23,Pareto,remote-sim,-0.1493559957266799,0,0
20,29,23,oracle,remote-sim,-0.1493559957266799,0,0
20,29,23,train-selected fixed,fallback,-0.22308524106149777,0,0
20,29,23,always invoke-QPU,invoke-QPU,-2.1467720978349982,1,0
20,29,23,always remote-sim,remote-sim,-0.1493559957266799,0,0
20,29,23,always local-sim,local-sim,-6.875741639437983,1,0
20,29,23,always fallback,fallback,-0.22308524106149777,0,0
20,29,24,P1,fallback,-0.21568966896353753,0,0
20,29,24,utility-only,fallback,-0.21568966896353753,0,0
20,29,24,logged-IPW,fallback,-0.21568966896353753,0,0
20,29,24,LinUCB,fallback,-0.21568966896353753,0,0
20,29,24,Pareto,fallback,-0.21568966896353753,0,0
20,29,24,oracle,fallback,-0.21568966896353753,0,0
20,29,24,train-selected fixed,fallback,-0.21568966896353753,0,0
20,29,24,always invoke-QPU,invoke-QPU,-8.237830288169333,1,1
20,29,24,always remote-sim,remote-sim,-10.187729712056251,0,0
20,29,24,always local-sim,local-sim,-9.066086282475895,1,0
20,29,24,always fallback,fallback,-0.21568966896353753,0,0
20,29,25,P1,remote-sim,-0.16569458360586087,0,0
20,29,25,utility-only,remote-sim,-0.16569458360586087,0,0
20,29,25,logged-IPW,remote-sim,-0.16569458360586087,0,0
20,29,25,LinUCB,fallback,-0.2143038463144283,0,0
20,29,25,Pareto,remote-sim,-0.16569458360586087,0,0
20,29,25,oracle,invoke-QPU,-0.15106490067239187,0,0
20,29,25,train-selected fixed,fallback,-0.2143038463144283,0,0
20,29,25,always invoke-QPU,invoke-QPU,-0.15106490067239187,0,0
20,29,25,always remote-sim,remote-sim,-0.16569458360586087,0,0
20,29,25,always local-sim,local-sim,-8.284457260839993,1,0
20,29,25,always fallback,fallback,-0.2143038463144283,0,0
20,29,26,P1,fallback,-0.19824210465937206,0,0
20,29,26,utility-only,fallback,-0.19824210465937206,0,0
20,29,26,logged-IPW,fallback,-0.19824210465937206,0,0
20,29,26,LinUCB,fallback,-0.19824210465937206,0,0
20,29,26,Pareto,fallback,-0.19824210465937206,0,0
20,29,26,oracle,fallback,-0.19824210465937206,0,0
20,29,26,train-selected fixed,fallback,-0.19824210465937206,0,0
20,29,26,always invoke-QPU,invoke-QPU,-7.4937414315054,1,1
20,29,26,always remote-sim,remote-sim,-7.152713899935705,1,0
20,29,26,always local-sim,local-sim,-6.789219868159858,1,0
20,29,26,always fallback,fallback,-0.19824210465937206,0,0
20,29,27,P1,remote-sim,-0.17715776391476826,0,0
20,29,27,utility-only,remote-sim,-0.17715776391476826,0,0
20,29,27,logged-IPW,invoke-QPU,-0.13447287101725994,0,0
20,29,27,LinUCB,fallback,-0.22633710645153532,0,0
20,29,27,Pareto,remote-sim,-0.17715776391476826,0,0
20,29,27,oracle,invoke-QPU,-0.13447287101725994,0,0
20,29,27,train-selected fixed,fallback,-0.22633710645153532,0,0
20,29,27,always invoke-QPU,invoke-QPU,-0.13447287101725994,0,0
20,29,27,always remote-sim,remote-sim,-0.17715776391476826,0,0
20,29,27,always local-sim,local-sim,-7.743258490572648,1,0
20,29,27,always fallback,fallback,-0.22633710645153532,0,0
20,29,28,P1,fallback,-0.21000674323174082,0,0
20,29,28,utility-only,fallback,-0.21000674323174082,0,0
20,29,28,logged-IPW,fallback,-0.21000674323174082,0,0
20,29,28,LinUCB,fallback,-0.21000674323174082,0,0
20,29,28,Pareto,fallback,-0.21000674323174082,0,0
20,29,28,oracle,fallback,-0.21000674323174082,0,0
20,29,28,train-selected fixed,fallback,-0.21000674323174082,0,0
20,29,28,always invoke-QPU,invoke-QPU,-7.147609591146505,1,1
20,29,28,always remote-sim,remote-sim,-10.298498946632876,1,1
20,29,28,always local-sim,local-sim,-4.575769904130291,1,0
20,29,28,always fallback,fallback,-0.21000674323174082,0,0
20,29,29,P1,invoke-QPU,-0.11841516115702387,0,0
20,29,29,utility-only,invoke-QPU,-0.11841516115702387,0,0
20,29,29,logged-IPW,fallback,-0.19892918701816137,0,0
20,29,29,LinUCB,remote-sim,-0.16825377527651758,0,0
20,29,29,Pareto,remote-sim,-0.16825377527651758,0,0
20,29,29,oracle,invoke-QPU,-0.11841516115702387,0,0
20,29,29,train-selected fixed,fallback,-0.19892918701816137,0,0
20,29,29,always invoke-QPU,invoke-QPU,-0.11841516115702387,0,0
20,29,29,always remote-sim,remote-sim,-0.16825377527651758,0,0
20,29,29,always local-sim,local-sim,-4.824862107838042,1,0
20,29,29,always fallback,fallback,-0.19892918701816137,0,0
20,30,0,P1,fallback,-0.19794257886069655,0,0
20,30,0,utility-only,fallback,-0.19794257886069655,0,0
20,30,0,logged-IPW,fallback,-0.19794257886069655,0,0
20,30,0,LinUCB,fallback,-0.19794257886069655,0,0
20,30,0,Pareto,remote-sim,-0.34300395876815337,0,0
20,30,0,oracle,invoke-QPU,-0.17137648006636635,0,0
20,30,0,train-selected fixed,fallback,-0.19794257886069655,0,0
20,30,0,always invoke-QPU,invoke-QPU,-0.17137648006636635,0,0
20,30,0,always remote-sim,remote-sim,-0.34300395876815337,0,0
20,30,0,always local-sim,local-sim,-6.920918052419147,1,0
20,30,0,always fallback,fallback,-0.19794257886069655,0,0
20,30,1,P1,invoke-QPU,-0.17160177526452375,0,0
20,30,1,utility-only,invoke-QPU,-0.17160177526452375,0,0
20,30,1,logged-IPW,fallback,-0.2001499546822769,0,0
20,30,1,LinUCB,invoke-QPU,-0.17160177526452375,0,0
20,30,1,Pareto,remote-sim,-0.2028946936761883,0,0
20,30,1,oracle,invoke-QPU,-0.17160177526452375,0,0
20,30,1,train-selected fixed,fallback,-0.2001499546822769,0,0
20,30,1,always invoke-QPU,invoke-QPU,-0.17160177526452375,0,0
20,30,1,always remote-sim,remote-sim,-0.2028946936761883,0,0
20,30,1,always local-sim,local-sim,-6.9945104843791,1,0
20,30,1,always fallback,fallback,-0.2001499546822769,0,0
20,30,2,P1,invoke-QPU,-0.14318178919672708,0,0
20,30,2,utility-only,invoke-QPU,-0.14318178919672708,0,0
20,30,2,logged-IPW,invoke-QPU,-0.14318178919672708,0,0
20,30,2,LinUCB,fallback,-0.1968418974276345,0,0
20,30,2,Pareto,remote-sim,-0.2158066310569566,0,0
20,30,2,oracle,invoke-QPU,-0.14318178919672708,0,0
20,30,2,train-selected fixed,fallback,-0.1968418974276345,0,0
20,30,2,always invoke-QPU,invoke-QPU,-0.14318178919672708,0,0
20,30,2,always remote-sim,remote-sim,-0.2158066310569566,0,0
20,30,2,always local-sim,local-sim,-8.242140835760999,1,0
20,30,2,always fallback,fallback,-0.1968418974276345,0,0
20,30,3,P1,remote-sim,-0.1577052505736637,0,0
20,30,3,utility-only,remote-sim,-0.1577052505736637,0,0
20,30,3,logged-IPW,fallback,-0.2105970225185493,0,0
20,30,3,LinUCB,fallback,-0.2105970225185493,0,0
20,30,3,Pareto,remote-sim,-0.1577052505736637,0,0
20,30,3,oracle,remote-sim,-0.1577052505736637,0,0
20,30,3,train-selected fixed,fallback,-0.2105970225185493,0,0
20,30,3,always invoke-QPU,invoke-QPU,-0.17181123230242185,0,0
20,30,3,always remote-sim,remote-sim,-0.1577052505736637,0,0
20,30,3,always local-sim,local-sim,-7.539395862661882,1,0
20,30,3,always fallback,fallback,-0.2105970225185493,0,0
20,30,4,P1,invoke-QPU,-0.16627104794861142,0,0
20,30,4,utility-only,invoke-QPU,-0.16627104794861142,0,0
20,30,4,logged-IPW,fallback,-0.1953986312808955,0,0
20,30,4,LinUCB,remote-sim,-0.20314118196222253,0,0
20,30,4,Pareto,remote-sim,-0.20314118196222253,0,0
20,30,4,oracle,invoke-QPU,-0.16627104794861142,0,0
20,30,4,train-selected fixed,fallback,-0.1953986312808955,0,0
20,30,4,always invoke-QPU,invoke-QPU,-0.16627104794861142,0,0
20,30,4,always remote-sim,remote-sim,-0.20314118196222253,0,0
20,30,4,always local-sim,local-sim,-8.374640364448346,1,0
20,30,4,always fallback,fallback,-0.1953986312808955,0,0
20,30,5,P1,fallback,-0.2141698154877783,0,0
20,30,5,utility-only,fallback,-0.2141698154877783,0,0
20,30,5,logged-IPW,fallback,-0.2141698154877783,0,0
20,30,5,LinUCB,fallback,-0.2141698154877783,0,0
20,30,5,Pareto,invoke-QPU,-7.392629946770876,1,1
20,30,5,oracle,fallback,-0.2141698154877783,0,0
20,30,5,train-selected fixed,fallback,-0.2141698154877783,0,0
20,30,5,always invoke-QPU,invoke-QPU,-7.392629946770876,1,1
20,30,5,always remote-sim,remote-sim,-9.362377305306872,1,1
20,30,5,always local-sim,local-sim,-9.047477492526157,1,0
20,30,5,always fallback,fallback,-0.2141698154877783,0,0
20,30,6,P1,remote-sim,-0.14516954682244948,0,0
20,30,6,utility-only,remote-sim,-0.14516954682244948,0,0
20,30,6,logged-IPW,fallback,-0.21400809558053713,0,0
20,30,6,LinUCB,fallback,-0.21400809558053713,0,0
20,30,6,Pareto,remote-sim,-0.14516954682244948,0,0
20,30,6,oracle,remote-sim,-0.14516954682244948,0,0
20,30,6,train-selected fixed,fallback,-0.21400809558053713,0,0
20,30,6,always invoke-QPU,invoke-QPU,-0.23067125187970988,0,0
20,30,6,always remote-sim,remote-sim,-0.14516954682244948,0,0
20,30,6,always local-sim,local-sim,-8.83274398753412,1,0
20,30,6,always fallback,fallback,-0.21400809558053713,0,0
20,30,7,P1,fallback,-0.19914828927154596,0,0
20,30,7,utility-only,fallback,-0.19914828927154596,0,0
20,30,7,logged-IPW,invoke-QPU,-0.17121556519878162,0,0
20,30,7,LinUCB,fallback,-0.19914828927154596,0,0
20,30,7,Pareto,remote-sim,-0.23655766270070627,0,0
20,30,7,oracle,invoke-QPU,-0.17121556519878162,0,0
20,30,7,train-selected fixed,fallback,-0.19914828927154596,0,0
20,30,7,always invoke-QPU,invoke-QPU,-0.17121556519878162,0,0
